reason,is_fashion,fold,category,id1,id2,target,q_new,q_llm,name1,name2,attrs1,attrs2
confident_contradiction,0,fold_04,Бытовая техника,154618926751,403726959759,0,0.952,0.933,"кофемолка электрическая centek ct-1360, 250вт, ротационный нож, пластик, белая.",кофемолка centek ct-1360 white,"блокировка включения при снятой крышке:да; бренд:centek; вес товара, г:580; гарантийный срок:12 мес.; длина шнура, м:1; емкость контейнера для кофе, г:45; защита от перегрева:нет; количество скоростей:1; количество степеней помола:1; комплектация:упаковка, кофемолка, документация.; материал корпуса:",вместимость:45 г; гарантийный срок:1 г.; мощность:250 вт; система помола:ротационный нож
confident_contradiction,0,fold_01,Хобби и творчество,472446464816,180388739554,0,0.981,0.999,"добрый мастер деревянные заготовки / декупаж, деревянная заготовка для творчества ""добрый мастер"" ""ангелочек""фанера 6,5*7,2см (5шт)","""добрый мастер"" деревянная заготовка для декупажа №11059 ""ангелочек"" 6,5*7,2см (5шт), дерево",вид заготовки:фигурки; количество в упаковке:5 шт.; материал:фанера; особенности:для декупажа; тип:заготовка,"бренд:добрый мастер; единиц в одном товаре:5; материал:фанера; название цвета:ангелочек 6,5*7,2см; размеры, мм:65х72; страна-изготовитель:россия; тип:заготовка для декорирования; цвет товара:бежевый"
confident_contradiction,0,fold_03,Детские товары,446676674226,446676733829,0,0.92,0.921,автоград / толокар ночной гонщик звуковые эффекты цвет белый,"толокар ночной гонщик , звуковые эффекты, цвет белый",валюта:rub; высота предмета:40.5 см; глубина предмета:49.3 см; комплектация:толокар ночной гонщик звуковые эффекты цвет белый; страна производства:китай; ширина предмета:20.6 см,"артикул:sh117145; бренд:нет бренда; вид каталки:автомобиль; вид колес:пластиковые; высота сиденья, см:21; кол-во колес:4; максимальный вес ребенка, кг:15; максимальный возраст ребенка:до 5 лет; материал:пластик; материал колес:пластик; минимальный возраст ребенка:от 1 года; пол ребенка:мальчик; руль"
confident_contradiction,0,fold_03,Дом и сад,584115612726,635655317700,1,0.296,0.117,"не определен свеча из соевого воска в стакане с деревянным фитилем ""нежная орхидея"", 65 гр","best favors свеча ароматическая ""абрикос"", 15 см, 1 шт",в стакане:есть; вес:65 г; группа ароматов:цветочный; состав:соевый воск; тип фитиля:дерево,"аромат:абрикос; артикул:9889653; бренд:best favors; в подсвечнике:нет; вес товара, г:150; вид выпуска товара:фабричное производство; вид фитиля:хлопковый; высота, см:15; единиц в одном товаре:1; крышка в комплекте:нет; название цвета:разноцветный; особенности свечи:фигурная; подарочная упаковка в ко"
confident_contradiction,0,fold_04,Товары для животных,532575994180,841813613066,0,0.931,0.966,"лакомство для собак triol косточки жевательные dental, 10см, 160г (уп.4шт.)","triol / косточки жевательные dental, 10см, (4шт.)",бренд:triol; возраст животного:для взрослых; предназначено для:для собак; срок годности в днях:1095; тип:лакомство,валюта:rub; вид животного:для собак; возраст животного:любой; высота упаковки:2 см; длина упаковки:25 см; количество предметов в упаковке:4 шт; комплектация:пачка 1 шт; назначение корма:для крепких костей и зубов; дрессировка; для поддержания здоровья полости рта; основной вкус корма:говядина; разме
confident_contradiction,0,fold_02,Детские товары,781684090930,77309510222,0,0.904,0.93,"робот полесье деформ, самолет инерционный, в коробке (79022)",робот деформ самолет инерционный (в коробке),"возраст:от 3 лет; количество машинок:1 шт.; материал:пластик; механизм движения:инерционный; особенности:со светом,и звуком, звук, свет; размер (дхшхв):14х11х6 см; тематика:роботы; тип:самолет; тип питания:от батареек, lr44",бренд:полесье; максимальный возраст ребенка:до 18 лет; минимальный возраст ребенка:от 3 лет; пол ребенка:мальчик; тип:самолет
confident_contradiction,0,fold_04,Детские товары,695784719997,704374672903,0,0.925,0.989,"кукла-модель для девочки ""топ-модель лили"" шарнирная / 3043596",happy valley кукла-модель «топ-модель лили» шарнирная,"бренд:happy valley; высота игрушки, см:29; дополнительные функции:развивающая; максимальный возраст ребенка:до 6 лет; материал:пластик; минимальный возраст ребенка:от 3 лет; особенности куклы:можно причесывать; пол ребенка:девочка; страна-изготовитель:китай; тип:кукла","артикул производителя:р00010250; бренд:happy valley; возрастное ограничение:3+; высота, в сантиметрах:29; длина волос:длинные; интерактивная:нет; код товара:100047170090; количество кукол:1; комплектация:с аксессуарами; материал:пластик; текстиль; модель:кукла модельная; особенности:шарнирная; подви"
confident_contradiction,0,fold_03,Детские товары,429496735581,146029003892,0,0.931,0.947,конструктор трансформер-динозавр 3 в 1 42106 qman 287 дет.,qman / конструктор 42106 красный динозавр 3 в 1,"артикул:rich.317281; бренд:druz'ya detey; длина модели, см:31; количество деталей конструктора:от 100 до 300 шт; количество элементов, шт:287; максимальный возраст ребенка:до 18 лет; минимальный возраст ребенка:от 3 лет; название цвета:конструктор трансформер-динозавр 3 в 1 42106 qman 287 дет.; особ",валюта:rub; вес с упаковкой (кг):0.4 кг; возрастные ограничения:6-99; высота упаковки:20 см; длина упаковки:32 см; количество элементов:287 элементов; комплектация:коробка; конструктор; инструкция; материал изделия:abs-пластик; особенности конструктора:безопасный; яркая упаковка; 3в1; совместимость 
confident_contradiction,0,fold_04,Бытовая химия,360777375600,584115628659,0,0.964,0.994,chirton / освежитель воздуха лайт эир шоколадное ассорти,"освежитель воздуха чиртон лайт эйр ""шоколадное ассорти"", 300 мл",аромат освежителя:шоколадное ассорти; валюта:rub; вид освежителя:аэрозоль; высота предмета:23 см; комплектация:освежитель воздуха чиртон лайт эйр шоколадное ассорти 300мл; объем товара:300 мл; питание:без питания; состав:ароматическая композиция; пав; триэтаноламин; натрия нитрат; апифатический угле,бренд:chirton; страна-изготовитель:россия; тип:освежитель воздуха; целевая аудитория:взрослая
confident_contradiction,0,fold_04,Хобби и творчество,369367240611,257698048030,0,0.948,0.988,"надувная песочница с блёстками, 60х45 см, цвет розовый","школа талантов надувная песочница с блестками, 60*45 см, цвет розовый 5088595",бренд:нет бренда; тип:песок,"габариты (дхш):60x45 cм; гарантийный срок:6 мес.; материал:пвх; минимальный возраст:от 3 лет; размещение:дом и улица; срок службы:12 мес., использовать при температуре не ниже -10 градусов; тип:песочница; цвет товара:розовый"
confident_contradiction,0,fold_02,Аптека,8589947244,214748499941,1,0.088,0.204,"avaira астигматические линзы vitality toric 6 линз 6 линз ось 150 оптическая сила цилиндра -2.25, 6 шт., -1.50 / 8.5/-2.25/150, 2 недели","линзы контактные coopervision vitality toric 6 шт. -1,5/1,25/140","бренд:avaira; влагосодержание, %:55; диаметр, мм:14.5; дней до замены:2 недели; кислородопропускание, dk/t:93; количество в упаковке:6; материал контактных линз:фанфилкон а; название цвета:бесцветные; оптическая сила:-1.50; ось (axis):150; радиус кривизны:8.5; режим ношения:дневной; страна-изготовит","бренд:coopervision; бьюти-линзы:нет; вид:асферические; влажность, %:55; диаметр:14.5; код товара:100026557778; количество в упаковке:6; количество штук в упаковке:6; коэффициент пропускания кислорода, dk/t:90; материал:силикон-гидрогель; метод дезинфекции:пероксидный; химический; модель:vitality tor"
confident_contradiction,0,fold_03,Бытовая химия,455266539842,85899349527,1,0.27,0.182,"molecola / гель для стирки детского белья, концентрат, 3 литра","гель для стирки детского белья molecola pure sensitive для чувствительной кожи, 1,5л",валюта:rub; высота упаковки:9 см; длина упаковки:28 см; назначение стирального средства:для детского белья; объем товара:3000 мл; срок годности:1095; страна производства:россия; ширина упаковки:15 см; эффект средства:отстирывает пятна; загрязнения,"бренд:molecola; вид стирки:автоматическая; единиц в одном товаре:1; назначение средства для стирки:для детского белья; объем, мл:1500; состав:вода очищенная >30%, анионные пав 5-15%, амфотерные пав <5%, глицерин <5%, консервант <5%, отдушка <5%, лимонная кислота <5%; тип:жидкое средство для стирки"
confident_contradiction,0,fold_03,Музыкальные инструменты,386547086353,584115577620,0,0.953,0.992,"комплект струн для акустической гитары olympia cta1152, 11-52",струны для акустической гитары olympia cta1152,бренд:olympia; вид музыкального аксессуара:струны; комплектация:струна 6 шт; материал муз. инструмента/аксессуара:бронза; назначение муз. аксессуара:для акустической гитары; партномер:cta1152; страна-изготовитель:китай; тип:аксессуар для струнных,инструмент:акустическая гитара; калибр:11; количество струн в упаковке:6 шт.; натяжение:-
confident_contradiction,0,fold_03,Продукты питания,798863943869,369367245016,0,0.908,0.943,"дядя ваня овощные консервы кукуруза сладкая, 340 г, 6 шт","кукуруза в зернах дядя ваня сахарная, комплект: 6 упаковок по 340 г","бренд:дядя ваня; вес упаковки:340 г; вид продукта:кукуруза; набор:есть; состав:кукуруза сладкая в зернах, вода питьевая, сахар-песок, соль поваренная пищевая.; срок годности:720 дн.; тип:овощные консервы; упаковка:банка; форма выпуска:целые","бренд:дядя ваня; вес с упаковкой, г:2040; вес товара, г:2040; единиц в одном товаре:6; максимальная температура:25; минимальная температура:0; состав:сладкая кукуруза, вода, сахар, соль.; срок годности в днях:1460; страна-изготовитель:не указана; тип:овощные консервы; условия хранения:при температур"
confident_contradiction,0,fold_02,Музыкальные инструменты,103079289704,309237711909,0,0.985,0.973,струны для домры альт мозеръ da1,струны мозеръ для домры альт da1,"инструмент:альт, домра; материал сердечника:бронза; натяжение:среднее",бренд:мозеръ; вид музыкального аксессуара:струны; тип:аксессуар для струнных
confident_contradiction,0,fold_04,Бытовая химия,627065354284,687194807342,0,0.951,0.945,"пена-спрей чистящая для ванны jofure, 380 мл","kaneyo / пена-спрей чистящая ""jofure"" для туалета 380 мл",артикул:6477196; бренд:kaneyo; состав:смотри на упаковке; страна-изготовитель:япония; тип:средство чистящее для ванной и туалета,валюта:rub; вес товара с упаковкой (г):430 г; высота упаковки:15 см; длина упаковки:15 см; комплектация:упаковка - 380 мл; назначение средства:ванная; сантехника; туалет; объем (л):0.43 л; состав:смотреть в описании; срок годности:36 мес; страна производства:япония; ширина упаковки:21 см; эффект сре
confident_contradiction,0,fold_03,Бытовая техника,231928358192,506806228779,0,0.946,0.93,"hotpoint сигнальная лампочка для варочной плиты ariston аристон 144140, 273322","сигнальная лампочка для варочной плиты ariston аристон 144140, 273322","вес в транспортной упаковке:0.3 кг; габариты транспортной упаковки:14х17х12 см; материал:стеклометалл; назначение:для плиты; производитель устройства:hotpoint-ariston; совместимость:kzt 6013 t f, kzt 6114 d f, kzt 6424 t f, kzt 7424 do f, nra 640 b, nra 640 x, nrc 641 d b, nrc 641 d x, nro 642 d z, ","бренд:нет бренда; вид запчасти:лампа; гарантийный срок:6 месяцев; количество в упаковке, шт:1; материал:стекло; партномер:144140, 273322, 482000086934; поддерживаемые бренды:hotpoint-ariston; список совместимых устройств:для облегчённого поиска модели из списка воспользуйтесь функцией поиска браузер"
confident_contradiction,0,fold_02,Спорт и отдых,678604881440,197568591724,1,0.214,0.162,силиконовая приманка intech l3ong heel 4 (6 шт.) #15,"kosadaka / виброхвост kosadaka awaruna 65, 11шт., цвет yfg","бренд:intech; вес, г:5; вид крючка:одинарный; вид мягкой приманки:съедобная; длина, мм:106; количество упаковок, шт:1; материал приманки:силикон; название цвета:#17; размер приманки, дюймы:4; срок годности в днях:1095; тип:мягкая приманка для рыбалки; упаковка:зип-пакет; форма мягкой приманки:виброх",валюта:rub
confident_contradiction,0,fold_02,Продукты питания,438086681582,764504341147,0,0.918,0.93,"масло рыжиковое organic altay, 250 мл","organic altay / масло рыжиковое, 250 мл. специалист. original altay","бренд:organic altay; вид растительного масла:рыжиковое; единиц в одном товаре:1; максимальная температура:25; минимальная температура:0; объем, мл:250; состав:масло пищевое нерафинированное рыжиковое - 100%; срок годности в днях:365; тип:растительное масло; условия хранения:хранить при температуре о",валюта:rub; вес товара с упаковкой (г):450 г; вид масла:рыжиковое; высота упаковки:21 см; длина упаковки:7 см; комплектация:1 шт.; максимальная температура хранения:+25; минимальная температура хранения:+5; объем (мл):250 мл; особенности продукта:натуральный; содержит витамины; без ароматизаторов; п
confident_contradiction,0,fold_01,Бытовая химия,326417611172,541165959649,0,0.989,0.963,крем чистящий для кухни rocket soap белизна и свежесть 400 мл - 1 шт,rocket soap / крем чистящий для кухни белизна и свежесть 400 мл,"артикул:podn-147506-1; бренд:rocket soap; вес товара, г:400; единиц в одном товаре:1; количество в упаковке, шт:1; комплектация:крем чистящий для кухни rocket soap белизна и свежесть 400 мл - 1 шт; название аромата:белизна и свежесть; назначение моющего, чистящего средства:универсальное; объем, мл:4",валюта:rub; вес товара с упаковкой (г):453 г; высота упаковки:23 см; длина упаковки:4 см; комплектация:крем чистящий - 1 шт; назначение средства:для уборки; для кухни; чистящее средство; объем (л):0.4 л; срок годности:3 - года; страна производства:япония; ширина упаковки:7 см; эффект средства:антиба
confident_contradiction,0,fold_01,Хобби и творчество,627065282387,833223694821,0,0.995,0.964,"нарды в мешочке с полем президент, 13 х 20 см","нарды в мешочке с полем ""президент"", 13 х 20 см",валюта:rub; высота упаковки:6 см; длина упаковки:16 см; комплектация:1 набора; страна производства:китай; ширина упаковки:27 см,"бренд:нет бренда; вид выпуска товара:фабричное производство; вид настольной игры:стратегическая; длина большей стороны, см:13; длина меньшей стороны, см:20; максимальное число игроков:2; минимальное число игроков:2; страна-изготовитель:китай; тип:нарды; целевая аудитория:детская"
confident_contradiction,0,fold_01,Детские товары,420906812841,575525750853,0,0.951,0.941,"сюжетно-ролевые игрушки mary poppins стиральная машина умный дом, 453174","стиральная машина mary poppins ""умный дом"" коралл (453174)","бренд:mary poppins; вид сюжетно-ролевой игрушки:бытовая техника; высота игрушки, см:20; количество батареек:3; минимальный возраст ребенка:от 3 лет; пол ребенка:унисекс; страна-изготовитель:китай; тип:сюжетно-ролевые игрушки; типоразмер батареек:aa",высота:20 см; количество предметов в наборе:4 шт.; материал:пластик; минимальный возраст:3 лет; тематика:стирка и уборка; тип:стиральная машина; тип батареек:aa; цвет товара:голубой; эффекты:развивающая
confident_contradiction,0,fold_04,Строительство и ремонт,85899439503,42813,1,0.269,0.127,автоматический выключатель chint nxb-63s 2p b6 а 4.5 ка 296773,"автоматический выключатель 2 полюса 10а 4,5ка (в) chint (комплект 4шт)","вес, кг:0.265; время-токовая характеристика:b; высота (мм):36; гарантия (лет):5; глубина (мм):77.8; количество полюсов:2; количество фаз:двухполюсной; максимальная температура применения (°c):40; максимальное сечение провода (мм²):25; минимальная температура применения (°c):-35.00; модель продукта:n","бренд:chint; единиц в одном товаре:4; количество модулей:2; количество полюсов:2; количество фаз:однофазный; комплектация:выключатель, инструкция; номинальная отключающая способность, кa:4.5; номинальное напряжение, в:400; номинальный ток, а:10; страна-изготовитель:китай; тип:автоматический выключат"
confident_contradiction,0,fold_03,Электроника,171798728728,704374700707,0,0.909,0.927,"кабель usb hoco x14 times speed type-c, 1 м, черный","hoco / usb кабель x14 times speed, type-c, 2 а, 1м","бренд:hoco; версия интерфейса:usb 2.0; гарантийный срок:6 месяцев; длина, м:1; интерфейсы:usb type-c; количество выходных разъемов:1; коннектор 1:usb type-c; коннектор 2:usb 2.0 type-a; конструктивные особенности:тканевая оплетка; макс. ток, а:2; страна-изготовитель:китай; тип:кабель для мобильных у",валюта:rub; вид разъема:type-c; высота упаковки:2 см; гарантийный срок:1 месяц; длина упаковки:21 см; длина шнура:100 см; количество предметов в упаковке:1 шт.; комплектация:usb кабель - 1 шт.; упаковка - 1 шт.; модель:x14 times speed; сечение кабеля:круглое; страна производства:китай; тип кабеля:us
confident_contradiction,0,fold_03,Строительство и ремонт,60129702171,369367348297,0,0.921,0.964,люстра divinare 2060/02 sp-5,"подвесной светильник divinare 2060/02 sp-5, серый металлик",вес брутто:10.68 кг; высота:230 мм; длина:530 мм; количество ламп:5 шт.; материал арматуры:металл; материал плафона:стекло; мощность:40 вт; назначение:для гостиной; патрон:е14; пульт ду:нет; родина бренда:италия; стиль:хай-тек; страна происхождения:китай; тип:подвесной; тип лампы:накаливания; цвет а,"бренд:divinare; вес товара, г:9; вид ламп:накаливания; вид питания:от сети 220в; защищенность:; количество ламп, шт:5; макс. мощность ламп, вт:40; материал плафона:стекло; площадь освещения, кв.м:11.2; страна-изготовитель:китай; тип:подвесной светильник; тип цоколя:e14; цвет плафона:прозрачный; цвет"
confident_contradiction,0,fold_02,Бытовая химия,618475354600,403726952069,0,0.915,0.973,"mr. proper / средство для мытья полов mr.proper 'лавандовое спокойствие',","mr. proper моющее средство, лавандовое спокойствие, 1 л",валюта:rub; комплектация:1 шт; страна производства:россия,"аромат:лаванда; бренд:mr. proper; вес товара, г:1000; единиц в одном товаре:1; комплектация:mr. proper моющее средство, лавандовое спокойствие, 1 л - 1 шт; название аромата:лаванда; назначение моющего, чистящего средства:для пола/ламината; объем, мл:1000; особенности применения:антибактериальный эфф"
confident_contradiction,0,fold_01,Хобби и творчество,584115642337,283467943622,0,0.954,0.966,puzzle time творческий набор пазлов «встречаем новый год»,"творческий набор пазлов ""встречаем новый год""","длина:25 cм; количество элементов:114; материал:картон, пластик; минимальный возраст:от 3 лет; особенности:без особенностей; тип:набор пазлов","бренд:россия; количество элементов, шт:114; тип:пазл; форма пазла:прямоугольник"
confident_contradiction,0,fold_02,Строительство и ремонт,18734,558345772390,1,0.154,0.068,"бур по бетону sds plus с двойной резьбой 14х460 мм, mos 32557м",бур по бетону sds plus с двойной резьбой 14х160 мм mos,"бренд:full ind tools; диаметр сверл, мм:14; длина, мм:460; материал:легированная сталь; назначение:для бетона; патрон/шпиндель/крепление:sds-plus; совместимый инструмент:перфоратор; страна-изготовитель:китай; тип:бур",диаметр:14 мм; диаметр хвостовика:10 мм; обрабатываемый материал:бетон; общая длина:160 мм; тип рабочей части:бур; тип хвостовика:sds-plus
confident_contradiction,0,fold_03,Хобби и творчество,644245177543,377957233896,1,0.236,0.003,машинка hot wheels fpy86-hcj89 premium car culture металлическая 94 bugatti eb110,"автомобиль 2017 ford gt, revell, 07678",артикул производителя:07369; бренд:hot wheels; код товара:600014551424; модель:fpy86-hcj89,"бренд:revell; вес товара, г:320; вид техники:гражданская; возраст ребенка:от 10 лет; длина модели, см:19.9; исторический период:современность; количество элементов, шт:27; комплектация:без красок в комплекте; масштаб модели для сборки:1/24; материал:пластик; название цвета:синий; нация:сша; страна-и"
confident_contradiction,0,fold_01,Музыкальные инструменты,764504187757,326417612617,1,0.297,0.152,fender mm stratocaster hard tail black - электрогитара,электрогитара raptor plus black sss black,бренд:fender; гарантийный срок:12 месяцев при соблюдении правил хранения и эксплуатации; материал струн:никель; образец цвета:https://cdn1.ozone.ru/s3/multimedia-t/6695771033.jpg; тип:электрогитара,"количество струн:6; мензура:25.5""; схема звукоснимателей:s-s-h; тип:электрогитара; тип бриджа:тремоло; цвет товара:black"
confident_contradiction,0,fold_02,Детские товары,17179992481,377957215998,0,0.94,0.906,радиоуправляемый вертолет syma s107h rtf 2.4ghz с барометром арт.s107h,р/у вертолет syma s107h с барометром,"артикул производителя:16094-2000000158631; бренд:syma; возрастное ограничение:14+; время зарядки, в минутах:60; время полета, в минутах:7; высота вертолета, в сантиметрах:10; дальность полета, в метрах:20; длина вертолета, в сантиметрах:22; код товара:600006920019; количество каналов:3; материал кор","бренд:syma; вес товара, г:700; время работы, мин:5; гарантийный срок:30 дней; емкость аккумулятора,  мач:150; количество батареек пульта:4; максимальный возраст ребенка:до 18 лет; минимальный возраст ребенка:от 14 лет; питание пульта:сменная батарея; питание радиоуправляемой модели:сменный аккумулят"
confident_contradiction,0,fold_01,Мебель,188978724292,609885412125,0,0.951,0.919,прямой диван медиус лига диванов 107063,"лига диванов диван-кровать, механизм выкатной, 195х103х76 см","вес нетто:103 кг; вес, кг:103,00; высота:760 мм; высота сиденья:45 мм; высота, мм:760; габариты без упаковки:195х103х76 мм; длина:1950 мм; длина спального места в разложенном виде:1920 мм; длина, мм:1030; единица товара:штука; количество посадочных мест:3; материал каркаса:лдсп; материал обивки:микр","артикул:lgd_107063; бренд:лига диванов; вес товара, г:100; вид выпуска товара:фабричное производство; вид раскладывания:выкатной; высота сиденья, см:45; высота, см:76; гарантийный срок:18; глубина, см:103; длина спального места в разложенном виде, см:192; исполнение:раскладное; комната:гостиная; ком"
confident_contradiction,0,fold_03,Красота и гигиена,412316865921,161485,0,0.932,0.998,"some by mi / ^крем для лица beta-panthenol repair cream, 50 мл",some by mi beta panthenol repair cream восстанавливающий и успокаивающий крем для лица с пантенолом 50мл,"валюта:rub; вес товара без упаковки (г):50 г; время нанесения:универсальный; действие:питание, восстановление, увлажнение, упругость; комплектация:1; объем товара:50 мл; срок годности:36 мес; страна производства:республика корея; тип кожи:для чувствительной кожи; для сухой кожи; для нормальной кожи","бренд:some by mi; область использования:лицо; объем, мл:50; состав:крем; тип:крем для ухода за кожей"
confident_contradiction,0,fold_04,Бытовая техника,523986133308,128849079072,0,0.926,0.949,мечта / электрическая настольная плитка мечта 212т черная,"мечта электрическая настольная плита 212т, черный","валюта:rub; вес с упаковкой (кг):3.8 кг; высота предмета:9 см; гарантийный срок:1 год; глубина предмета:29 см; диаметр конфорок:14,5 x 2 шт; длина кабеля:120 см; комплектация:электрическая настольная плитка; материал изделия:нержавеющая сталь; модель:212t-черная; мощность устройства:2000 вт; страна ","бренд:мечта; вес товара, г:3000; высота, см:9.9; гарантийный срок:12 месяцев; глубина, см:32; длина шнура, м:1.5; защита от перегрева:да; индикаторы:нагрева; количество конфорок:2; комплектация:электрическая плита 1 шт., паспорта и руководство по эксплуатации 1 шт., упаковочная коробка 1 шт.; констр"
confident_contradiction,0,fold_03,Спорт и отдых,601295535808,137439093510,0,0.954,0.997,"шапочка для плавания детская птички, тканевая, обхват 46-52 см","onlytop шапочка для плавания детская «птички», тканевая, обхват 46-52 см","бренд:onlytop; вес товара, г:25; высота товара в упаковке, мм:150; длина товара в упаковке, мм:5; материал:полиэстер; страна-изготовитель:китай; тип:шапочка для плавания; цвет товара:розовый; целевая аудитория:детская",материал:ткань; назначение:мальчики; размер:46-52; тип:шапочка для плавания; цвет:розовый; цвет товара:розовый
confident_contradiction,0,fold_02,Продукты питания,798863966085,120259108342,0,0.917,0.988,"koska / турецкие сладости / рахат лукум с розой, 250 г",koska рахат-лукум со вкусом розы 250г,"валюта:rub; вес товара без упаковки (г):250 г; вес товара с упаковкой (г):270 г; вид рахат-лукума:фруктовый; высота упаковки:4 см; длина упаковки:15 см; комплектация:рахат-лукум с розой, 250 г - 1 шт; максимальная температура хранения:+22 °c; минимальная температура хранения:+17 °c; особенности прод","бренд:koska; вес товара, г:250; единиц в одном товаре:1; максимальная температура:25; минимальная температура:0; не содержит:без гмо; содержит:сахар; состав:вода, лимонная кислота, сахар, антоцианы, натуральный ароматизатор роза, кукурузный крахмал; срок годности в днях:365; страна-изготовитель:турц"
confident_contradiction,0,fold_02,Красота и гигиена,300647767439,627065369513,1,0.296,0.274,"enigma / черные ресницы энигма микс 0,12/d/7-13mm 16линий","enigma черные ресницы  микс 0,07/d/7-13 mm (16 линий)","валюта:rub; длина ресниц:микс; изгиб ресниц:d; комплектация:ресницы для наращивания; палетка - 434; состав:pbt волокно; страна производства:вьетнам; толщина ресниц:0,12 мм","бренд:enigma; длина ресниц, мм:13; изгиб ресниц:d; название цвета:черный; тип:ресницы для наращивания; толщина ресниц, мм:0.07; цвет товара:черный"
confident_contradiction,0,fold_02,Хобби и творчество,197568635413,687194833911,0,0.923,0.974,"тм эврики / набор для опытов ""мой мини сад""","набор для опытов ""мой мини сад"", эврики",валюта:rub; высота упаковки:23 см; длина упаковки:23 см; комплектация:набор - 1 шт; страна производства:китай; ширина упаковки:9 см,бренд:эврики; вид исследований:выращивание растений; возраст ребенка:от 6 лет; возрастные ограничения:от 6 лет; количество экспериментов в наборе:1; комплектация:набор - 1 штука.; минимальный возраст ребенка:от 6 лет; наука:ботаника; развитие навыков:воображение; страна-изготовитель:китай; тематика:
confident_contradiction,0,fold_01,Детские товары,781684150130,42949704272,0,0.983,0.951,"игровой набор с проектором русская народная сказка , 3 сказки, световой эффект","zabiaka игровой набор с проектором ""русская народная сказка"", 3 сказки, световой эффект","бренд:нет бренда; комплектация:игровой набор с проектором «русская народная сказка», 3 сказки, световой эффект; материал:пластик; пол ребенка:унисекс; страна-изготовитель:китай; тип:диапроектор; цвет товара:разноцветный; целевая аудитория:детская",материал:пластик; минимальный возраст:3 года; особенности:ночник; тип:диапроектор; цвет товара:разноцветный; эффекты:свет
confident_contradiction,0,fold_01,Бытовая химия,34359828280,292057883325,0,0.966,0.951,"средство для мытья пола mr.white ""лимон-апельсин"", концентрат, 5 л",mr. white средство для мытья пола mr.white optima концентрат лимон-апельсин 5л,"бренд:mr.white; вес товара, г:5000; страна-изготовитель:россия; тип:средство чистящее для пола; целевая аудитория:взрослая",бренд:mr. white; назначение:для напольных покрытий; объем:5000 мл; особенности:концентрат; содержит:d-лимонен
confident_contradiction,0,fold_02,Красота и гигиена,309237757447,644245209688,0,0.96,0.973,"queen fair пилка-наждак, абразивность 180/240, 18 см, цвет серый","пилка-наждак, абразивность 180/240, 18 см, цвет серый","длина:18 см; степень абразивности:180 грит, 240 грит; тип:пилка; тип ногтей:любые; форма:бумеранг; цвет товара:серый","бренд:нет бренда; зернистость, грит:180/240; основной материал:абразив; страна-изготовитель:китай; тип:пилка для маникюра"
confident_contradiction,0,fold_03,Хобби и творчество,171798841332,257698089709,0,0.925,0.918,"тесьма трикотажная лампас 40 мм, 9 0,5 м, цвет белый/чёрный","nobrand тесьма трикотажная лампас 40 мм, 9 ± 0,5 м, цвет чёрный/белый",бренд:lisik.; страна-изготовитель:китай; тип:тесьма,"бренд:nobrand; вес:37; длина, см:900; код товара:100046026314; материал:трикотаж; страна-производитель:китай; тип:тесьма; тип товара:тесьма; узор:да; цвет:белый; черный; ширина, см:4"
confident_contradiction,0,fold_02,Спорт и отдых,755914245915,142432,0,0.965,0.967,bestway / бассейн надувной bestway 122х25см 51025,бассейн надувной круглый bestway 51025 122*25см,валюта:rub; вес с упаковкой (кг):0.7 кг; высота упаковки:2 см; длина упаковки:30 см; страна производства:китай; ширина упаковки:10 см,"бренд:bestway; вид бассейна:надувной; высота, см:22; диаметр, см:122; страна-изготовитель:китай; тип:бассейн; форма бассейна:круг; целевая аудитория:детская"
confident_contradiction,0,fold_02,Электроника,755914336064,146029001367,0,0.967,0.985,"benq 23.8"" монитор bl2485tc , черный",benq bl2485tc,"web-камера:нет; бренд:benq; вес, кг:6.2; время отклика, мс:5; встроенные динамики:да; гарантийный срок:1 год; диагональ экрана, дюймы:23.8; динамическая контрастность:1000:1; изогнутый экран:нет; количество usb портов:1; комплектация:монитор, подставка, документация; контрастность:1000:1; макс. част",hd-формат:full hd; led-подсветка:да; автоматическая настройка яркости:да; безрамочный:да; блок питания:встроенный; вес без подставки:3.8 кг; вес с подставкой:6.2 кг; воспроизведение с usb:да; время отклика:5 мс; встроенные динамики:да; встроенный микрофон:да; высота без подставки:34.18 см; высота с 
